bairro_group,bairro,latitude,longitude,room_type,price,minimo_noites,numero_de_reviews,calculado_host_listings_count,distance_to_empire_state
Brooklyn,Williamsburg,40.70604,-73.94307,Private room,55,3,4,1,5.925690341926991
Manhattan,West Village,40.73088,-74.00378,Entire home/apt,300,1,59,1,2.4812433876089868
Manhattan,East Harlem,40.78982,-73.94263,Entire home/apt,220,7,0,1,5.863285538372566
Manhattan,East Village,40.72635,-73.98578,Private room,155,1,1,1,2.4551779853791653
Manhattan,Harlem,40.81102,-73.94712,Entire home/apt,133,4,23,1,7.6879036679555846
Brooklyn,Flatbush,40.64008,-73.96579,Entire home/apt,180,3,5,2,12.17384295007756
Brooklyn,Bedford-Stuyvesant,40.67718,-73.91405,Entire home/apt,135,4,9,1,9.965544856485073
Manhattan,Midtown,40.74634,-73.98704,Private room,179,1,4,1,0.25993122826641224
Manhattan,Harlem,40.81407,-73.95092,Entire home/apt,100,3,2,1,7.872500914546808
Manhattan,Upper East Side,40.77079,-73.95922,Private room,100,2,17,1,3.3402546636393233
Brooklyn,Bushwick,40.68602,-73.91522,Private room,45,1,2,26,9.137248390990104
Manhattan,East Village,40.73281,-73.98686,Entire home/apt,250,4,12,1,1.7392634219606935
Manhattan,Murray Hill,40.74461,-73.97216,Entire home/apt,180,30,0,96,1.2097817204392234
Brooklyn,Williamsburg,40.71623,-73.95777,Private room,350,1,19,4,4.282514091640364
Manhattan,Tribeca,40.71916,-74.01177,Private room,95,1,22,2,3.9332470282854612
Manhattan,Upper East Side,40.77851,-73.94985,Entire home/apt,218,2,60,1,4.507394196021715
Brooklyn,Bedford-Stuyvesant,40.69226,-73.93458,Entire home/apt,176,2,80,2,7.588884143281141
Manhattan,Harlem,40.8091,-73.94241,Private room,89,1,3,3,7.674878195555568
Manhattan,Lower East Side,40.71983,-73.98196,Entire home/apt,160,3,90,1,3.19571861483391
Brooklyn,Bedford-Stuyvesant,40.68012,-73.93862,Private room,89,2,2,1,8.572878450087885
Bronx,Wakefield,40.89121,-73.85131,Entire home/apt,79,3,18,1,19.511130105635676
Manhattan,Harlem,40.80102,-73.95401,Private room,70,3,62,1,6.43396010638261
Brooklyn,Park Slope,40.67829,-73.97891,Entire home/apt,100,1,0,1,7.8254289642113495
Brooklyn,Williamsburg,40.71551,-73.96356,Entire home/apt,150,30,3,1,4.106802941522513
Brooklyn,Bedford-Stuyvesant,40.69117,-73.95876,Private room,63,5,9,1,6.7617660506052335
Brooklyn,Bushwick,40.68992,-73.90951,Private room,63,2,20,1,9.14326573617221
Queens,Ditmars Steinway,40.7785,-73.91693,Private room,55,1,5,2,6.689252322364662
Brooklyn,Bushwick,40.7007,-73.92359,Private room,90,3,3,1,7.454440675811139
Brooklyn,Williamsburg,40.71124,-73.96451,Entire home/apt,164,2,1,1,4.503497516348751
Queens,Glendale,40.70075,-73.88743,Private room,40,1,117,1,9.83528564894264
Brooklyn,Greenpoint,40.72831,-73.95634,Entire home/apt,250,3,2,1,3.3309753435262803
Manhattan,Financial District,40.70488,-74.00744,Private room,95,5,45,2,5.183530222599657
Manhattan,Financial District,40.70602,-74.00891,Private room,90,4,61,2,5.111517193364866
Brooklyn,Kensington,40.63725,-73.97345,Private room,111,1,74,1,12.415921315050985
Brooklyn,East Flatbush,40.6418,-73.93947,Entire home/apt,120,2,56,1,12.489392523298122
Brooklyn,Bedford-Stuyvesant,40.68887,-73.92903,Entire home/apt,95,4,20,1,8.16713832333293
Manhattan,Upper West Side,40.80131,-73.97114,Entire home/apt,175,21,5,1,6.014057828476162
Manhattan,East Harlem,40.78918,-73.94652,Entire home/apt,100,7,17,1,5.608724692811069
Brooklyn,Bedford-Stuyvesant,40.68338,-73.95075,Entire home/apt,100,5,11,1,7.812922606012817
Brooklyn,Williamsburg,40.70634,-73.95338,Private room,49,5,17,1,5.414351945658808
Brooklyn,Bay Ridge,40.63447,-74.02455,Entire home/apt,116,1,213,1,13.10206150055216
Manhattan,Chelsea,40.73975,-73.99848,Entire home/apt,265,3,2,1,1.4518697225996282
Manhattan,Lower East Side,40.72297,-73.98946,Private room,333,1,40,2,2.850023634805371
Manhattan,East Harlem,40.78857,-73.94952,Private room,100,3,20,1,5.407715587229146
Queens,Queens Village,40.72816,-73.73874,Entire home/apt,320,30,0,2,20.943117603955333
Manhattan,Theater District,40.76258,-73.98575,Entire home/apt,155,30,1,96,1.577935911483343
Brooklyn,Prospect-Lefferts Gardens,40.65776,-73.96174,Private room,65,20,3,1,10.28934188197531
Queens,Queens Village,40.72828,-73.73542,Private room,149,30,0,2,21.220104100640313
Manhattan,East Harlem,40.7898,-73.94213,Private room,125,5,59,1,5.887681728384958
Brooklyn,Williamsburg,40.71365,-73.96232,Private room,70,3,12,1,4.338785277837709
Brooklyn,Bedford-Stuyvesant,40.68955,-73.95117,Private room,59,2,195,3,7.166761350853632
Brooklyn,Sunset Park,40.65888,-74.00044,Private room,89,1,2,3,10.044054720079291
Brooklyn,Bedford-Stuyvesant,40.68908,-73.95545,Private room,59,2,171,3,7.076948692127453
Manhattan,Upper East Side,40.77043,-73.95557,Entire home/apt,150,3,2,1,3.5246482093900067
Manhattan,Midtown,40.75365,-73.97151,Private room,369,3,8,12,1.3240199022391859
Brooklyn,Bushwick,40.70018,-73.93858,Private room,55,3,1,1,6.674940868454304
Manhattan,Hell's Kitchen,40.75764,-73.98963,Private room,150,2,0,1,1.0826455248667042
Brooklyn,Williamsburg,40.70835,-73.955,Private room,45,3,4,1,5.1522198572740585
Queens,Rosedale,40.67126,-73.72982,Private room,55,2,4,2,23.22877942775723
Queens,Rosedale,40.67104,-73.73006,Private room,55,2,12,2,23.219069320999413
Manhattan,Little Italy,40.71819,-73.99786,Entire home/apt,196,6,6,1,3.5188234456336036
Brooklyn,Bushwick,40.69688,-73.93396,Private room,69,2,96,1,7.202701337417317
Manhattan,Harlem,40.81736,-73.95294,Private room,65,3,49,1,8.154603416552304
Manhattan,Lower East Side,40.7209,-73.98428,Private room,100,2,16,1,3.063839815214436
Manhattan,Hell's Kitchen,40.76028,-73.98846,Private room,92,1,140,2,1.343648409565339
Brooklyn,Bedford-Stuyvesant,40.68915,-73.95245,Entire home/apt,365,5,77,1,7.164647135404733
Brooklyn,Williamsburg,40.71585,-73.95325,Entire home/apt,136,30,8,1,4.5365578121764525
Manhattan,East Village,40.72503,-73.97851,Entire home/apt,300,10,4,1,2.66994183837625
Brooklyn,Sunset Park,40.66451,-73.99342,Entire home/apt,175,2,6,1,9.362255083807028
Bronx,Longwood,40.82006,-73.90332,Private room,80,2,77,2,10.569795428883557
Brooklyn,Windsor Terrace,40.65237,-73.97365,Entire home/apt,90,7,1,2,10.737849729623237
Brooklyn,Bedford-Stuyvesant,40.68561,-73.95431,Entire home/apt,150,30,13,1,7.472159670940212
Manhattan,Upper West Side,40.79516,-73.96813,Private room,119,1,117,1,5.4090048443328875
Queens,Ditmars Steinway,40.77176,-73.90885,Private room,75,3,0,1,6.974178674796024
Manhattan,Lower East Side,40.71206,-73.98824,Private room,99,5,0,1,4.051968938610528
Brooklyn,Williamsburg,40.71889,-73.95786,Entire home/apt,450,5,15,1,4.0336971172271365
Brooklyn,Williamsburg,40.71809,-73.95283,Entire home/apt,200,5,1,1,4.36229557029007
Brooklyn,Prospect-Lefferts Gardens,40.65989,-73.95386,Entire home/apt,99,2,96,1,10.210874288690153
Manhattan,Upper East Side,40.76395,-73.96196,Entire home/apt,270,1,3,1,2.6397790111466715
Manhattan,Murray Hill,40.74437,-73.97295,Entire home/apt,190,30,4,96,1.1576918551643687
Manhattan,Chelsea,40.74565,-73.99183,Entire home/apt,205,30,1,87,0.6082335118675376
Brooklyn,Bushwick,40.69945,-73.92255,Private room,39,16,38,1,7.6152549725125125
Manhattan,Chelsea,40.74407,-73.99366,Entire home/apt,499,4,69,1,0.8334996213934676
Manhattan,Hell's Kitchen,40.7617,-73.99762,Entire home/apt,275,30,2,121,1.7936505284977944
Brooklyn,Williamsburg,40.71512,-73.95655,Private room,80,2,29,2,4.442319164277168
Brooklyn,DUMBO,40.70416,-73.98539,Private room,105,2,146,1,4.9252909105456295
Manhattan,East Village,40.73296,-73.98884,Entire home/apt,275,2,0,1,1.7408817711049887
Brooklyn,Williamsburg,40.71738,-73.94527,Entire home/apt,150,4,11,1,4.847854641389548
Brooklyn,Williamsburg,40.70809,-73.9519,Private room,70,2,117,2,5.312521672447565
Manhattan,Chelsea,40.74124,-74.00025,Entire home/apt,150,6,1,1,1.470488413199377
Brooklyn,Sheepshead Bay,40.60396,-73.95761,Entire home/apt,146,3,98,1,16.251962268385817
Manhattan,East Harlem,40.78697,-73.94469,Private room,99,2,90,3,5.506897712988939
Brooklyn,Park Slope,40.67358,-73.97171,Entire home/apt,125,7,1,1,8.41141228601443
Brooklyn,Windsor Terrace,40.65131,-73.97866,Private room,125,2,89,1,10.824233122140184
Brooklyn,Boerum Hill,40.68326,-73.98004,Entire home/apt,182,4,83,1,7.266953804117224
Brooklyn,Bedford-Stuyvesant,40.67989,-73.94298,Private room,55,2,16,1,8.432254119196088
Brooklyn,Boerum Hill,40.68501,-73.98581,Entire home/apt,255,3,16,1,7.0570027721263
Manhattan,Hell's Kitchen,40.76383,-73.98947,Entire home/apt,160,45,17,12,1.7477375455317379
Manhattan,Hell's Kitchen,40.76399,-73.98971,Entire home/apt,160,45,16,12,1.7690895191255562
Manhattan,Washington Heights,40.83837,-73.94224,Private room,75,1,2,1,10.660508577217158
Brooklyn,Prospect Heights,40.67821,-73.96588,Entire home/apt,125,30,6,3,7.9891628145713325
Brooklyn,Bedford-Stuyvesant,40.68697,-73.92271,Private room,60,2,0,1,8.655946971659382
Brooklyn,Bedford-Stuyvesant,40.68541,-73.95224,Private room,80,1,1,1,7.55629842209967
Manhattan,Two Bridges,40.71165,-73.9993,Entire home/apt,125,1,59,1,4.251530784479546
Brooklyn,Bedford-Stuyvesant,40.694,-73.94675,Private room,54,1,166,2,6.886362926687564
Brooklyn,Bedford-Stuyvesant,40.69395,-73.95934,Entire home/apt,170,2,149,1,6.454028303863877
Queens,Sunnyside,40.74075,-73.92619,Entire home/apt,115,3,143,1,5.082558525867245
Brooklyn,Kensington,40.6378,-73.9696,Private room,65,4,7,1,12.386116268998396
Manhattan,East Village,40.72868,-73.99036,Private room,50,4,1,1,2.232136471731013
Brooklyn,Bedford-Stuyvesant,40.68899,-73.95555,Private room,44,28,0,1,7.083274717023041
Manhattan,Chelsea,40.74584,-73.99103,Entire home/apt,229,30,3,87,0.5395367740559858
Manhattan,Financial District,40.70966,-74.00762,Entire home/apt,375,29,0,1,4.695946929514158
Brooklyn,East New York,40.6724,-73.88839,Private room,300,3,8,2,11.784243268695542
Brooklyn,South Slope,40.66132,-73.98678,Entire home/apt,85,5,5,1,9.694592785141356
Queens,Sunnyside,40.74481,-73.91671,Private room,139,1,3,4,5.823714021522737
Brooklyn,Crown Heights,40.67143,-73.92971,Entire home/apt,83,30,7,1,9.780827741268558
Brooklyn,Bushwick,40.70165,-73.92938,Private room,50,7,0,2,7.041610986796763
Brooklyn,Bedford-Stuyvesant,40.69413,-73.94481,Private room,49,1,153,2,6.953175250549109
Manhattan,East Village,40.72891,-73.98797,Entire home/apt,120,6,46,1,2.17933244560222
Brooklyn,Williamsburg,40.70006,-73.95388,Private room,79,2,167,3,6.010323168085762
Queens,Astoria,40.76982,-73.93501,Private room,60,4,6,1,4.886705182426597
Manhattan,Stuyvesant Town,40.73167,-73.98146,Private room,175,1,6,1,1.8953963046773605
Manhattan,Lower East Side,40.7208,-73.9819,Private room,75,5,1,1,3.0887658079803866
Queens,Ridgewood,40.70639,-73.90058,Private room,50,2,13,1,8.56252336845566
Manhattan,Upper West Side,40.79386,-73.97223,Private room,80,1,111,1,5.183939556810044
Manhattan,Upper West Side,40.80237,-73.96601,Private room,110,7,1,1,6.230088617422007
Brooklyn,Bedford-Stuyvesant,40.68978,-73.95339,Private room,130,3,0,1,7.069263743311111
Manhattan,East Village,40.72025,-73.97901,Private room,67,10,14,1,3.183105869342876
Staten Island,Eltingville,40.54106,-74.14666,Entire home/apt,70,5,83,1,26.791614219357644
Queens,Jackson Heights,40.75523,-73.88418,Private room,70,1,52,1,8.586342943765619
Brooklyn,Flatbush,40.6459,-73.9642,Entire home/apt,153,3,64,1,11.552669745595377
Brooklyn,Park Slope,40.67427,-73.97652,Entire home/apt,350,2,22,1,8.288030095281268
Brooklyn,Prospect-Lefferts Gardens,40.65762,-73.96129,Private room,500,1,0,1,10.312114020735851
Brooklyn,Carroll Gardens,40.67844,-74.00028,Entire home/apt,90,7,1,3,7.8861899854192155
Manhattan,East Village,40.73016,-73.98171,Entire home/apt,178,9,22,1,2.057369619715116
Manhattan,Upper West Side,40.80096,-73.96758,Private room,60,1,0,1,6.044278578758277
Manhattan,Hell's Kitchen,40.76626,-73.98338,Entire home/apt,369,30,1,121,1.9963441273263969
Queens,Woodside,40.74246,-73.90125,Private room,40,1,7,1,7.144597068190305
Brooklyn,Boerum Hill,40.68898,-73.98751,Entire home/apt,160,2,127,1,6.617010649360314
Brooklyn,Williamsburg,40.71805,-73.94088,Private room,95,4,0,1,5.064451311361578
Manhattan,Lower East Side,40.71853,-73.98911,Private room,86,5,0,1,3.338770742615928
Brooklyn,Bedford-Stuyvesant,40.68631,-73.92629,Private room,200,2,0,1,8.533563202675765
Brooklyn,Prospect-Lefferts Gardens,40.65678,-73.95154,Private room,99,2,5,1,10.59677759760775
Queens,Maspeth,40.73529,-73.90219,Private room,65,4,0,3,7.184876505458488
Queens,Woodhaven,40.68819,-73.86079,Private room,45,4,22,2,12.482760137058161
Brooklyn,Bushwick,40.69382,-73.90925,Shared room,28,1,117,4,8.855205479766441
Manhattan,Chinatown,40.7152,-73.99947,Entire home/apt,159,6,39,1,3.8770135142335125
Brooklyn,Gowanus,40.67876,-73.9904,Entire home/apt,250,5,40,1,7.7632760616004965
Manhattan,East Village,40.72461,-73.98172,Private room,85,2,37,1,2.668984026184135
Manhattan,Lower East Side,40.71248,-73.98662,Entire home/apt,160,1,73,4,4.000022257815957
Brooklyn,Bedford-Stuyvesant,40.68186,-73.92173,Private room,50,2,0,1,9.1605546440744
Brooklyn,Bushwick,40.68844,-73.90531,Private room,49,1,74,3,9.51041093144553
Manhattan,Harlem,40.82914,-73.94736,Private room,69,4,153,2,9.547617293144405
Brooklyn,Fort Greene,40.68718,-73.97289,Entire home/apt,200,2,2,1,6.899295006206159
Brooklyn,Red Hook,40.67749,-74.00761,Private room,62,5,6,1,8.109558719797883
Manhattan,Murray Hill,40.74686,-73.97514,Entire home/apt,400,1,17,2,0.8988955422410633
Brooklyn,Fort Greene,40.6967,-73.97477,Private room,80,1,53,1,5.827776977615978
Queens,Kew Gardens Hills,40.72712,-73.8308,Entire home/apt,105,3,4,1,13.270081877861594
Brooklyn,Crown Heights,40.67034,-73.93902,Entire home/apt,87,1,9,3,9.537616703352805
Brooklyn,Bushwick,40.68442,-73.9083,Entire home/apt,99,3,126,1,9.657678750385086
Queens,Ridgewood,40.70735,-73.89343,Private room,20,7,0,1,9.019075548871976
Brooklyn,Williamsburg,40.70653,-73.93864,Entire home/apt,109,4,91,1,6.11747901055942
Manhattan,Upper West Side,40.80258,-73.9676,Private room,75,2,8,1,6.218571975403764
Manhattan,Midtown,40.74665,-73.98042,Entire home/apt,175,2,11,1,0.4786992972226291
Manhattan,Hell's Kitchen,40.75968,-73.99797,Entire home/apt,289,2,4,1,1.6318431061140641
Brooklyn,Williamsburg,40.70944,-73.96161,Entire home/apt,209,2,23,2,4.786441108369873
Brooklyn,Bushwick,40.69748,-73.92588,Entire home/apt,75,2,84,1,7.584281913197507
Brooklyn,Bushwick,40.68224,-73.90739,Private room,35,2,106,4,9.889156982234065
Manhattan,Upper East Side,40.77789,-73.95473,Entire home/apt,117,30,1,91,4.18899270341877
Brooklyn,East Flatbush,40.66048,-73.93335,Entire home/apt,80,1,127,1,10.734982585400074
Manhattan,Hell's Kitchen,40.7659,-73.98371,Entire home/apt,250,15,1,1,1.953982173570757
Manhattan,Harlem,40.82284,-73.95546,Private room,50,30,4,2,8.666576068063456
Brooklyn,Williamsburg,40.7121,-73.95892,Private room,70,2,19,1,4.625883614598403
Brooklyn,Williamsburg,40.70687,-73.9425,Entire home/apt,150,3,19,1,5.882014051623797
Manhattan,Financial District,40.70959,-74.00646,Entire home/apt,145,3,2,1,4.665326569371772
Manhattan,West Village,40.73428,-73.99969,Entire home/apt,221,30,3,1,1.9708447831134421
Brooklyn,Bedford-Stuyvesant,40.68858,-73.92212,Entire home/apt,142,1,122,1,8.546127388754352
Staten Island,Castleton Corners,40.62063,-74.13001,Entire home/apt,65,2,52,1,18.732426282678937
Queens,Astoria,40.75732,-73.92019,Entire home/apt,110,2,67,1,5.604499190773018
Manhattan,East Village,40.72117,-73.97839,Private room,80,6,10,2,3.092181588997946
Brooklyn,Bushwick,40.68315,-73.90908,Private room,35,2,44,4,9.718606723504038
Manhattan,Washington Heights,40.8349,-73.94829,Entire home/apt,150,3,36,1,10.128821743805347
Manhattan,Murray Hill,40.7487,-73.97842,Private room,40,5,0,1,0.6065501359675198
Brooklyn,Williamsburg,40.7158,-73.94259,Entire home/apt,150,1,17,1,5.131964833839887
Brooklyn,Park Slope,40.67538,-73.98117,Private room,47,2,7,1,8.137561579651859
Queens,Flushing,40.75957,-73.82206,Entire home/apt,85,1,68,1,13.846537649199433
Brooklyn,Windsor Terrace,40.65815,-73.98172,Entire home/apt,100,2,87,1,10.052297496565592
Queens,Corona,40.7507,-73.85774,Private room,40,1,43,2,10.78568277552299
Brooklyn,Bedford-Stuyvesant,40.68434,-73.95399,Entire home/apt,85,7,1,1,7.614002112899749
Queens,Jackson Heights,40.75082,-73.89447,Entire home/apt,99,2,171,2,7.6898910908767935
Bronx,Kingsbridge,40.88297,-73.90727,Entire home/apt,105,3,54,2,16.368576239823717
Brooklyn,East Flatbush,40.66011,-73.93202,Private room,33,2,119,1,10.818978405052313
Brooklyn,Bushwick,40.69889,-73.92937,Private room,50,2,72,2,7.272257342727899
Manhattan,Greenwich Village,40.73317,-73.99813,Entire home/apt,295,365,15,1,1.9981824155669625
Brooklyn,Williamsburg,40.70688,-73.96745,Private room,72,1,154,1,4.86950207627379
Manhattan,Chinatown,40.71454,-73.99271,Entire home/apt,300,7,58,1,3.8171723971430644
Brooklyn,Clinton Hill,40.68866,-73.96147,Private room,48,20,24,1,6.955341159395022
Queens,Astoria,40.75927,-73.9092,Private room,55,1,94,2,6.555131406154343
Brooklyn,Prospect-Lefferts Gardens,40.65783,-73.9563,Private room,100,2,90,2,10.381377294601329
Brooklyn,Fort Greene,40.69012,-73.97252,Entire home/apt,180,2,5,1,6.581357251260727
Brooklyn,Bedford-Stuyvesant,40.68562,-73.94042,Entire home/apt,300,2,34,1,7.961100754965073
Brooklyn,Bedford-Stuyvesant,40.68898,-73.94756,Private room,53,1,59,1,7.352572371171268
Brooklyn,Crown Heights,40.66958,-73.95081,Entire home/apt,160,5,1,1,9.252709435337968
Manhattan,Upper East Side,40.77502,-73.95536,Private room,143,2,8,1,3.9088548656296207
Manhattan,Harlem,40.80783,-73.95419,Private room,164,1,141,5,7.125243918645825
Manhattan,Harlem,40.80986,-73.95349,Private room,164,1,143,5,7.357005186614992
Brooklyn,Prospect-Lefferts Gardens,40.66197,-73.94668,Private room,48,2,74,2,10.166883100971273
Manhattan,Kips Bay,40.74411,-73.98011,Shared room,65,4,0,1,0.6656824967004142
Manhattan,East Village,40.72524,-73.97777,Private room,70,1,209,1,2.6619631605506178
Queens,Maspeth,40.71402,-73.90853,Entire home/apt,159,5,25,2,7.544403540676868
Brooklyn,Williamsburg,40.71368,-73.94236,Private room,89,5,26,3,5.314829925378842
Queens,Astoria,40.77204,-73.93344,Entire home/apt,100,1,131,1,5.124983341753758
Manhattan,Upper East Side,40.77097,-73.94862,Private room,60,1,27,2,4.004080829348422
Brooklyn,Crown Heights,40.67638,-73.91578,Private room,42,4,13,1,9.949437708180106
Brooklyn,Bushwick,40.696,-73.91303,Private room,57,4,17,2,8.456740607170808
Brooklyn,Bushwick,40.69702,-73.93269,Private room,43,1,1,1,7.255715317188348
Manhattan,East Harlem,40.786,-73.94571,Private room,99,2,81,3,5.368877940129076
Brooklyn,Williamsburg,40.71805,-73.96416,Private room,105,1,38,1,3.8326607062960134
Manhattan,Harlem,40.8065,-73.94941,Entire home/apt,140,15,0,1,7.150427151211326
Manhattan,Washington Heights,40.8451,-73.94101,Private room,65,5,3,1,11.400867181669234
Manhattan,Hell's Kitchen,40.76313,-73.9943,Entire home/apt,125,30,6,31,1.7957250447073545
Manhattan,Upper West Side,40.78146,-73.97917,Entire home/apt,265,2,16,1,3.7192983486637976
Manhattan,Gramercy,40.73267,-73.98259,Private room,100,3,1,1,1.7699326018848305
Brooklyn,Sunset Park,40.64759,-73.99812,Private room,38,2,1,1,11.272085038044343
Queens,Astoria,40.76422,-73.92491,Private room,88,5,7,1,5.411986295578593
Manhattan,Harlem,40.82514,-73.95489,Private room,60,4,41,1,8.92547558286462
Brooklyn,Windsor Terrace,40.65739,-73.9806,Entire home/apt,159,2,32,1,10.140348505782171
Manhattan,Upper East Side,40.7844,-73.94856,Private room,65,2,42,2,5.080117565028033
Brooklyn,Crown Heights,40.67432,-73.95329,Private room,700,30,1,1,8.685957064539174
Manhattan,Upper West Side,40.79369,-73.96539,Entire home/apt,150,4,1,1,5.3211525755550815
Brooklyn,Bushwick,40.69092,-73.91195,Private room,50,1,4,1,8.919691315480653
Brooklyn,Bedford-Stuyvesant,40.68537,-73.95043,Private room,70,1,1,1,7.61860592492771
Brooklyn,Park Slope,40.68241,-73.97957,Private room,225,15,4,1,7.364012910719574
Manhattan,Chinatown,40.71622,-73.9912,Private room,61,5,25,2,3.613759315103945
Queens,South Ozone Park,40.66996,-73.8223,Private room,120,1,31,1,16.31357695366166
Brooklyn,Williamsburg,40.71497,-73.96145,Private room,110,3,0,1,4.243022413130334
Brooklyn,Cypress Hills,40.68148,-73.8904,Entire home/apt,63,4,54,1,10.955551874790496
Brooklyn,Bushwick,40.69912,-73.93508,Private room,65,3,72,1,6.947352328401747
